label,info,image path,page url
cape longclaw,"The Cape longclaw or  orange-throated longclaw (Macronyx capensis) is a passerine bird in the family  Motacillidae, which comprises the longclaws, pipits and wagtails. It occurs in Southern Africa in Zimbabwe and southern and eastern South Africa.",https://upload.wikimedia.org/wikipedia/commons/0/02/Cape_Longclaw_%28Macronyx_capensis%29_%2831320650481%29.jpg,https://en.wikipedia.org/wiki/Cape_longclaw
cape may warbler,The Cape May warbler (Setophaga tigrina) is a species of New World warbler. It breeds in northern North America.,https://upload.wikimedia.org/wikipedia/commons/b/b2/Cape_May_Warbler_2.jpg,https://en.wikipedia.org/wiki/Cape_May_warbler
cape rock thrush,"The  Cape rock thrush (Monticola rupestris) is a member of the bird family Muscicapidae. This rock thrush breeds in eastern and southern South Africa, Lesotho and Eswatini.",https://upload.wikimedia.org/wikipedia/commons/5/52/Cape_Rock_Thrush%2C_Monticola_rupestris_at_Suikerbosrand_Nature_Reserve%2C_Gauteng%2C_South_Africa_--_FEMALE_%2815514996281%29.jpg,https://en.wikipedia.org/wiki/Cape_rock_thrush
capped heron,"The capped heron (Pilherodius pileatus) is a water bird endemic to the neotropics, inhabiting rainforest from the center of Panama to the south of Brazil. It is the only species of the genus Pilherodius, and one of the least known of the heron family, Ardeidae.",https://upload.wikimedia.org/wikipedia/commons/b/b4/Kappenreiher_Pilherodius_pileatus.jpg,https://en.wikipedia.org/wiki/Capped_heron
capuchinbird,The capuchinbird or calfbird (Perissocephalus tricolor) is a large passerine bird of the family Cotingidae. It is monotypic within the genus Perissocephalus.,https://upload.wikimedia.org/wikipedia/commons/7/75/Capuchinbird_-_Perissocephalus_tricolor.jpg,https://en.wikipedia.org/wiki/Capuchinbird
carmine bee-eater,"The southern carmine bee-eater (Merops nubicoides) (formerly carmine bee-eater) occurs across sub-equatorial Africa.


== Description ==
This species, like other bee-eaters, is richly coloured and is predominantly carmine in colouration, but the crown and undertail are blue.",https://upload.wikimedia.org/wikipedia/commons/0/09/Kori_Bustard_%28Ardeotis_kori%29_and_Southern_Carmine_Bee-eater_%28Merops_nubicoides%29_%286021439753%29.jpg,https://en.wikipedia.org/wiki/Southern_carmine_bee-eater
caspian tern,"The Caspian tern (Hydroprogne caspia) is a species of tern, with a subcosmopolitan but scattered distribution. Despite its extensive range, it is monotypic of its genus, and has no accepted subspecies.",https://upload.wikimedia.org/wikipedia/commons/f/f5/Caspian_Tern_takeoff_RWD.jpg,https://en.wikipedia.org/wiki/Caspian_tern
cassowary,"Cassowaries (Tok Pisin: muruk, Indonesian: kasuari) are flightless birds of the genus Casuarius in the order Casuariiformes. They are classified as ratites (flightless birds without a keel on their sternum bones) and are native to the tropical forests of New Guinea (Papua New Guinea and East Indonesia), Aru Islands (Maluku), and northeastern Australia.Three species are extant: The most common, the southern cassowary, is the third-tallest and second-heaviest living bird, smaller only than the ostrich and emu.",https://upload.wikimedia.org/wikipedia/commons/a/ab/Aepyornis_white_background.jpg,https://en.wikipedia.org/wiki/Cassowary
cedar waxwing,"The cedar waxwing (Bombycilla cedrorum) is a member of the family Bombycillidae or waxwing family of passerine birds. It is a medium-sized, mostly brown, gray, and yellow.",https://upload.wikimedia.org/wikipedia/commons/6/6e/Bombycilla_cedrorum_audubon.jpg,https://en.wikipedia.org/wiki/Cedar_waxwing
cerulean warbler,"The cerulean warbler (Setophaga cerulea) is a small songbird in the family Parulidae. It is a long-distance migrant, breeding in eastern North American hardwood forests.",https://upload.wikimedia.org/wikipedia/commons/d/d1/%22Azure_Warbler%22_in_Audubon%27s_Birds_of_America.jpg,https://en.wikipedia.org/wiki/Cerulean_warbler
chara de collar,"Jimmy Sheirgill (born Jasjit Singh Gill; 3 December 1970), also credited as Jimmy Shergill, is an Indian actor and film producer who works in Hindi and Punjabi films.Sheirgill began his film career with the 1996 thriller Maachis. His breakthrough came  with the blockbuster musical romantic drama Mohabbatein (2000), which became the highest-grossing Bollywood film of the year, following which he starred in several other box-office hits including Mere Yaar Ki Shaadi Hai (2002), Munna Bhai M.B.B.S (2003), Hum Tum (2004), A Wednesday!",https://upload.wikimedia.org/wikipedia/commons/5/54/Jimmy_Shergill.jpg,https://en.wikipedia.org/wiki/Jimmy_Sheirgill
chattering lory,"The chattering lory (Lorius garrulus) is a forest-dwelling parrot endemic to North Maluku, Indonesia. It is considered vulnerable, the main threat being from trapping for the cage-bird trade.",https://upload.wikimedia.org/wikipedia/commons/f/f1/Chattering-Lory---Lorius-garrulus.jpg,https://en.wikipedia.org/wiki/Chattering_lory
chestnet bellied euphonia,The chestnut-bellied euphonia (Euphonia pectoralis) is a species of bird in the family Fringillidae. It was formerly placed with the related Thraupidae.,https://upload.wikimedia.org/wikipedia/commons/c/c8/Carpodacus_mexicanus_-Madison_-Wisconsin_-USA-8-4cp.jpg,https://en.wikipedia.org/wiki/Chestnut-bellied_euphonia
chinese bamboo partridge,"The Chinese bamboo partridge (Bambusicola thoracicus) is a small Galliform bird. It is one of three species in the genus Bambusicola, along with the mountain bamboo partridge of the Himalayas, and the Taiwan bamboo partridge of Taiwan.",https://upload.wikimedia.org/wikipedia/commons/3/39/Bambusicola_thoracicus_Wuhan.jpg,https://en.wikipedia.org/wiki/Chinese_bamboo_partridge
chinese pond heron,"The Chinese pond heron (Ardeola bacchus) is an East Asian freshwater bird of the heron family, (Ardeidae).

It is one of six species of birds known as ""pond herons"" (genus Ardeola).",https://upload.wikimedia.org/wikipedia/commons/1/1c/Ardeola_bacchus_-_Bueng_Boraphet.jpg,https://en.wikipedia.org/wiki/Chinese_pond_heron
chipping sparrow,"The chipping sparrow (Spizella passerina) is a species of New World sparrow, a passerine bird in the family Passerellidae. It is widespread, fairly tame, and common across most of its North American range.",https://upload.wikimedia.org/wikipedia/commons/a/a7/Chipping_Sparrow_with_nestlings.jpg,https://en.wikipedia.org/wiki/Chipping_sparrow
chucao tapaculo,The chucao tapaculo (Scelorchilus rubecula) is a species of bird in the family Rhinocryptidae. It is found in central Chile and adjacent Argentina; it has also been recorded in Chile's Magallanes Province.,https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg,https://en.wikipedia.org/wiki/Chucao_tapaculo
chukar partridge,"The chukar partridge (Alectoris chukar), or simply chukar, is a Palearctic upland gamebird in the pheasant family Phasianidae. It has been considered to form a superspecies complex along with the rock partridge, Philby's partridge and Przevalski's partridge and treated in the past as conspecific particularly with the first.",https://upload.wikimedia.org/wikipedia/commons/7/77/Alectoris-chukar-001.jpg,https://en.wikipedia.org/wiki/Chukar_partridge
cinnamon attila,"The cinnamon attila (Attila cinnamomeus) is a species of bird in the family Tyrannidae, the tyrant flycatchers.
It is found in northern South America in the Amazon Basin of Brazil and the Guianas.",https://upload.wikimedia.org/wikipedia/commons/4/49/Attila_cinnamomeus_-_Cinnamon_Attila%3B_Caxias%2C_Maranh%C3%A3o%2C_Brazil.jpg,https://en.wikipedia.org/wiki/Cinnamon_attila
cinnamon flycatcher,"The cinnamon flycatcher (Pyrrhomyias cinnamomeus) is a species of bird in the family Tyrannidae. It is the only member of the genus Pyrrhomyias.It is found in Venezuela, Colombia, Ecuador, Peru, Bolivia and northwestern Argentina.",https://upload.wikimedia.org/wikipedia/commons/1/10/Cinnamon_Flycatcher_%28Pyrrhomyias_cinnamomeus%29.jpg,https://en.wikipedia.org/wiki/Cinnamon_flycatcher
cinnamon teal,"Organisms can live at high altitude, either on land, in water, or while flying.  Decreased oxygen availability and decreased temperature make life at such altitudes challenging, though many species have been successfully adapted via considerable physiological changes.",NO IMG,https://en.wikipedia.org/wiki/Organisms_at_high_altitude
clarks nutcracker,"Clark's nutcracker (Nucifraga columbiana), sometimes referred to as Clark's crow or woodpecker crow, is a passerine bird in the family Corvidae, native to the mountains of western North America. The nutcracker is an omnivore, but subsists mainly on pine nuts, burying seeds in the ground in the summer and then retrieving them in the winter by memory.",https://upload.wikimedia.org/wikipedia/commons/d/d5/Clark%27s_Nutcracker._Nucifraga_columbiana_-_Flickr_-_gailhampshire.jpg,https://en.wikipedia.org/wiki/Clark%27s_nutcracker
cock of the  rock,"The cocks-of-the-rock, which compose the genus Rupicola, are large cotingid birds native to South America. The first alleged examples of this species were documented during a research expedition led by the explorer and biologist Sir Joshua Wilson in the mid-1700s.",https://upload.wikimedia.org/wikipedia/commons/b/b6/Andean_Cock_of_the_Rock.jpg,https://en.wikipedia.org/wiki/Cock-of-the-rock
cockatoo,"A cockatoo is any of the 21 parrot species belonging to the family Cacatuidae, the only family in the superfamily Cacatuoidea. Along with the Psittacoidea (true parrots) and the Strigopoidea (large New Zealand parrots), they make up the order Psittaciformes.",https://upload.wikimedia.org/wikipedia/commons/d/df/Cacatua_galerita_-balcony_-Sydney_-Australia-8d-2cr.jpg,https://en.wikipedia.org/wiki/Cockatoo
collared aracari,"The collared araçari (Pteroglossus torquatus) is a toucan, a near-passerine bird. It breeds from southern Mexico (North America) to Panama; also Ecuador, Colombia, Venezuela and Costa Rica.",https://upload.wikimedia.org/wikipedia/commons/b/b3/Collared_Aracari.jpg,https://en.wikipedia.org/wiki/Collared_aracari
common firecrest,"The common firecrest (Regulus ignicapilla), also known as the firecrest, is a very small passerine bird in the kinglet family. It breeds in most of temperate Europe and northwestern Africa, and is partially migratory, with birds from central Europe wintering to the south and west of their breeding range.",https://upload.wikimedia.org/wikipedia/commons/d/d0/Accipiter_nisus_Meneer_Zjeroen.jpg,https://en.wikipedia.org/wiki/Common_firecrest
common grackle,"The common grackle (Quiscalus quiscula) is a species of large icterid bird found in large numbers through much of North America. First described in 1758 by Carl Linnaeus, the common grackle has three subspecies.",https://upload.wikimedia.org/wikipedia/commons/d/d6/An_albino_grackle_photographed_in_Peterborough_Ontario_2012.jpg,https://en.wikipedia.org/wiki/Common_grackle
common house martin,"The common house martin (Delichon urbicum), sometimes called the northern house martin or, particularly in Europe, just house martin, is a migratory passerine bird of the swallow family which breeds in Europe, north Africa and across the Palearctic; and winters in sub-Saharan Africa and tropical Asia. It feeds on insects which are caught in flight, and it migrates to climates where flying insects are plentiful.",https://upload.wikimedia.org/wikipedia/commons/1/12/A_mother_flying_back_to_housemartin_nest.jpg,https://en.wikipedia.org/wiki/Common_house_martin
common iora,"The common iora (Aegithina tiphia) is a small passerine bird found across the tropical Indian subcontinent and Southeast Asia, with populations showing plumage variations, some of which are designated as subspecies. A species found in scrub and forest, it is easily detected from its loud whistles and the bright colours.",https://upload.wikimedia.org/wikipedia/commons/b/b1/Aegithina_tiphia-20080910.jpg,https://en.wikipedia.org/wiki/Common_iora
common loon,"The common loon or great northern diver (Gavia immer) is a large member of the loon, or diver, family of birds. Breeding adults have a plumage that includes a broad black head and neck with a greenish, purplish, or bluish sheen, blackish or blackish-grey upperparts, and pure white underparts except some black on the undertail coverts and vent.",https://upload.wikimedia.org/wikipedia/commons/1/15/093_-_COMMON_LOON_%2812-17-11%29_moss_landing%2C_ca_%282%29_%288720312789%29.jpg,https://en.wikipedia.org/wiki/Common_loon
common poorwill,"The common poorwill (Phalaenoptilus nuttallii)  is a nocturnal bird of the family Caprimulgidae, the nightjars.  It is found from British Columbia and southeastern Alberta, through the western United States to northern Mexico.",https://upload.wikimedia.org/wikipedia/commons/2/28/Common_Poorwill.jpg,https://en.wikipedia.org/wiki/Common_poorwill
common starling,"The common starling or European starling (Sturnus vulgaris), also known simply as the starling in Great Britain and Ireland, is a medium-sized passerine bird in the starling family, Sturnidae. It is about 20 cm (8 in) long and has glossy black plumage with a metallic sheen, which is speckled with white at some times of year.",https://upload.wikimedia.org/wikipedia/commons/2/2c/A_field_at_Aghagallon_-_geograph.org.uk_-_488583.jpg,https://en.wikipedia.org/wiki/Common_starling
coppery tailed coucal,"The coppery-tailed coucal (Centropus cupreicaudus) is a species of cuckoo in the family Cuculidae. It is found in Angola, Botswana, the Democratic Republic of the Congo, Malawi, Namibia, Tanzania, Zambia, and Zimbabwe.",https://upload.wikimedia.org/wikipedia/commons/0/0b/Centropus_cupreicaudus_subsp_cupreicaudus%2C_juv%2C_Muhango-wildpark%2C_Birding_Weto%2C_a.jpg,https://en.wikipedia.org/wiki/Coppery-tailed_coucal
crab plover,"The crab-plover or crab plover (Dromas ardeola) is a bird related to the waders, but sufficiently distinctive to merit its own family Dromadidae. Its relationship within the Charadriiformes is unclear, some have considered it to be closely related to the thick-knees, or the pratincoles, while others have considered it closer to the auks and gulls.",https://upload.wikimedia.org/wikipedia/commons/0/0c/DromasLeMessurier.jpg,https://en.wikipedia.org/wiki/Crab-plover
crane hawk,The crane hawk (Geranospiza caerulescens) is a species of bird of prey in the family Accipitridae. It is monotypic within the genus Geranospiza.,https://upload.wikimedia.org/wikipedia/commons/3/37/Gavi%C3%A3o-pernilongo_-_Crane_Hawk.jpg,https://en.wikipedia.org/wiki/Crane_hawk
cream colored woodpecker,"The cream-colored woodpecker (Celeus flavus) is unmistakably recognizable by its pale but distinct yellow plumage and beak, long erect crest, dark brown wings and black tail. The male is differentiated by the female by its thick bright red malar stripe.",https://upload.wikimedia.org/wikipedia/commons/3/3a/Celeus_flavus%2C_Cream-colored_Woodpecker.jpg,https://en.wikipedia.org/wiki/Cream-colored_woodpecker
crested auklet,"The crested auklet (Aethia cristatella) is a small seabird of the family Alcidae, distributed throughout the northern Pacific and the Bering Sea.  The species feeds by diving in deep waters, eating krill and a variety of small marine animals.",https://upload.wikimedia.org/wikipedia/commons/3/3a/AUKLET%2C_CRESTED_%289-3-08%29_gambell%2C_ak_-01_%282827641397%29.jpg,https://en.wikipedia.org/wiki/Crested_auklet
crested caracara,The crested caracara (Caracara plancus) is a bird of prey in the family Falconidae. It is found from the southern United States through Central and South America to Tierra del Fuego.,https://upload.wikimedia.org/wikipedia/commons/8/8b/Caracara_Plancus_%28Carancho%29_2.jpg,https://en.wikipedia.org/wiki/Crested_caracara
crested coua,"The crested coua (Coua cristata) is a common medium sized bird member of the cuckoo family, Cuculidae. It is endemic to Madagascar, mainly found in the coastal regions of the island.",https://upload.wikimedia.org/wikipedia/commons/c/cc/Coua_cristata_%28Hauben-Seidenkuckuck_-_Crested_Coua%29_-_Weltvogelpark_Walsrode_2013-08%E2%80%94130718_0206.jpg,https://en.wikipedia.org/wiki/Crested_coua
crested fireback,"The crested fireback (Lophura ignita) is a medium-sized, up to 70 cm long, forest pheasant with a peacock-like dark crest, bluish black plumage, reddish brown rump, black outer tail feathers, red iris and bare blue facial skin. The female is a brown bird with short crest, blue facial skin and spotted black-and-white below.",https://upload.wikimedia.org/wikipedia/commons/5/58/Crested_Fireback_female.jpg,https://en.wikipedia.org/wiki/Crested_fireback
crested kingfisher,"The crested kingfisher (Megaceryle lugubris) is a very large kingfisher that is native to parts of southern Asia, stretching eastwards from the Indian Subcontinent towards Japan. It forms a species complex with the other three Megaceryle species.",https://upload.wikimedia.org/wikipedia/commons/c/c7/Crested_Kingfisher_Darap_West_Sikkim_Sikkim_India.jpg,https://en.wikipedia.org/wiki/Crested_kingfisher
crested nuthatch,"The short-crested monarch (Hypothymis helenae) is a species of bird in the family Monarchidae.
It is endemic to the Philippines.",https://upload.wikimedia.org/wikipedia/commons/5/5b/Status_iucn3.1_NT.svg,https://en.wikipedia.org/wiki/Short-crested_monarch
crested oropendola,"The crested oropendola (Psarocolius decumanus), also known as the Suriname crested oropendola or the cornbird, is a New World tropical icterid bird. It is a resident breeder in lowland South America east of the Andes, from Panama and Colombia south to northern Argentina, as well as on Trinidad and Tobago.",https://upload.wikimedia.org/wikipedia/commons/e/e9/Crested_oropendola_%28Psarocolius_decumanus_insularis%29.jpg,https://en.wikipedia.org/wiki/Crested_oropendola
crested shriketit,"The crested shriketit (Falcunculus frontatus) or Australian shriketit, is a bird endemic to Australia where it inhabits open eucalypt forest and woodland. It is the only species contained within both the family Falcunculidae and the genus Falcunculus.",https://upload.wikimedia.org/wikipedia/commons/7/7a/Crested_Shrike-tit_female_-_Camden.jpg,https://en.wikipedia.org/wiki/Crested_shriketit
crimson chat,"The crimson chat (Epthianura tricolor) is a species of small bird found in Australia. It is also known as the tricoloured chat, saltbush canary, and crimson-breasted nun.",https://upload.wikimedia.org/wikipedia/commons/e/e4/Crimson_Chat_female.jpg,https://en.wikipedia.org/wiki/Crimson_chat
crimson sunbird,"The crimson sunbird (Aethopyga siparaja) is a species of bird in the sunbird family which feed largely on nectar. They may also take insects, especially when feeding their young.",https://upload.wikimedia.org/wikipedia/commons/8/87/0A2A6965_Crimson_Sunbird.jpg,https://en.wikipedia.org/wiki/Crimson_sunbird
crow,"A crown is a traditional form of head adornment, or hat, worn by monarchs as a symbol of their power and dignity. A crown is often, by extension, a symbol of the monarch's government or items endorsed by it.",https://upload.wikimedia.org/wikipedia/commons/5/5e/Armoury-flickr09.jpg,https://en.wikipedia.org/wiki/Crown
crowned pigeon,The crowned pigeons (Goura) is a genus of birds in the family Columbidae. It contains four large species of pigeon that are endemic to the island of New Guinea and a few surrounding islands.,https://upload.wikimedia.org/wikipedia/commons/0/03/GouraScheepmakeriFinsch.jpg,https://en.wikipedia.org/wiki/Crowned_pigeon
cuban tody,"The Cuban tody (Todus multicolor) is a bird species in the family Todidae that is restricted to Cuba and the adjacent islands.


== Description ==
The species is characterized by small size with a length of 11 cm (4.3 in) and weighing 5.9 g (0.21 oz).",https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg,https://en.wikipedia.org/wiki/Cuban_tody
cuban trogon,"The Cuban trogon or tocororo (Priotelus temnurus) is a species of bird in the family Trogonidae. It is endemic to Cuba, where it is also the national bird.",https://upload.wikimedia.org/wikipedia/commons/d/d1/Cubaanse_Trogon.jpg,https://en.wikipedia.org/wiki/Cuban_trogon
curl crested aracuri,"The curl-crested araçari or curly-crested aracari (Pteroglossus beauharnaisii) is a species of bird in the family Ramphastidae, the toucans. The species was first described by Johann Georg Wagler in 1831.",https://upload.wikimedia.org/wikipedia/commons/a/a6/Curl-crested_Aracari.jpg,https://en.wikipedia.org/wiki/Curl-crested_aracari
d-arnauds barbet,"The Usambiro barbet (Trachyphonus usambiro) is a species of bird in the African barbet family Lybiidae. It was formerly considered a subspecies of D'Arnaud's barbet, along with Emin's barbet, but was split as a distinct species by the IOC in 2021.",NO IMG,https://en.wikipedia.org/wiki/Usambiro_barbet
dalmatian pelican,"The Dalmatian pelican (Pelecanus crispus) is the largest member of the pelican family, and perhaps the world's largest freshwater bird, although rivaled in weight and length by the largest swans. They are elegant soaring birds, with wingspans rivaling those of the great albatrosses, and their flocks fly in graceful synchrony.",https://upload.wikimedia.org/wikipedia/commons/2/20/Dalmatian_pelican_%28Pelecanus_crispus%29_in_flight_Danube_delta.jpg,https://en.wikipedia.org/wiki/Dalmatian_pelican
darjeeling woodpecker,"The Darjeeling woodpecker (Dendrocopos darjellensis) is a species of bird in the family Picidae.  It is found in the northern regions of the Indian subcontinent, primarily in the Himalayas, and in some adjoining areas.",https://upload.wikimedia.org/wikipedia/commons/d/da/DarjeelingWoodpecker_Singalila.jpg,https://en.wikipedia.org/wiki/Darjeeling_woodpecker
dark eyed junco,"Junko (じゅんこ, ジュンコ) is a feminine Japanese given name.


== Possible writings ==
Junko can be written using different kanji characters and can mean any of the following:

純子, ""pure, child""
順子, ""order, child""
淳子, ""pure, child""
潤子, ""rich/favor/wet, child""
準子, ""conform, child""
洵子, ""truth, child""The name can also be written in hiragana or katakana.",NO IMG,https://en.wikipedia.org/wiki/Junko
darwins flycatcher,"Darwin's flycatcher or little vermilion flycatcher (Pyrocephalus nanus) is a species of flycatcher, closely related to the vermilion flycatcher. It is endemic to the Galápagos Islands.",https://upload.wikimedia.org/wikipedia/commons/c/cd/Flycatcher1.jpg,https://en.wikipedia.org/wiki/Darwin%27s_flycatcher
daurian redstart,"The Daurian redstart (Phoenicurus auroreus) is a small passerine bird from temperate Asia. In Japan, it is known as jōbitaki (ジョウビタキ).",https://upload.wikimedia.org/wikipedia/commons/8/8f/Phoenicurus_auroreus_-Japan_-female-8-4c.jpg,https://en.wikipedia.org/wiki/Daurian_redstart
demoiselle crane,"The demoiselle crane (Grus virgo) is a species of crane found in central Eurosiberia, ranging from the Black Sea to Mongolia and North Eastern China. There is also a small breeding population in Turkey.",https://upload.wikimedia.org/wikipedia/commons/7/70/BMehta-Demoiselle_Crane.jpg,https://en.wikipedia.org/wiki/Demoiselle_crane
double barred finch,"The double-barred finch (Stizoptera bichenovii) is an estrildid finch found in dry savannah, tropical (lowland) dry grassland and shrubland habitats in northern and eastern Australia. It is sometimes referred to as Bicheno's finch or as the owl finch, the latter of which owing to the dark ring of feathers around the face.",https://upload.wikimedia.org/wikipedia/commons/1/18/Double-barred_finch_8066-2.jpg,https://en.wikipedia.org/wiki/Double-barred_finch
double brested cormarant,"The white-breasted cormorant (Phalacrocorax lucidus) is much like the widespread great cormorant and if not a regional variant of the same species, is at least very closely related. It is distinguished from other forms of the great cormorant by its white breast and by the fact that subpopulations are freshwater birds.",https://upload.wikimedia.org/wikipedia/commons/4/45/White-Breasted_Cormorant_%28Phalacrocorax_lucidus%29.jpg,https://en.wikipedia.org/wiki/White-breasted_cormorant
double eyed fig parrot,"The double-eyed fig parrot (Cyclopsitta diophthalma), also known as the blue-faced fig parrot, red-faced fig parrot, dwarf fig parrot, and the two-eyed fig parrot, primarily inhabits forests on New Guinea and nearby islands, but is also found in isolated communities along the tropical Australian coast, east of the Great Dividing Range. With an average total length of about 14 cm (5+1⁄2 in), it is the smallest parrot in Australia.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Cyclopsitta_diophthalma_%28female%29_-Cairns-8.jpg,https://en.wikipedia.org/wiki/Double-eyed_fig_parrot
downy woodpecker,The hairy woodpecker (Leuconotopicus villosus) is a medium-sized woodpecker that is found over a large area of North America. It is approximately 250 mm (9.8 in) in length with a 380 mm (15 in) wingspan.,NO IMG,https://en.wikipedia.org/wiki/Hairy_woodpecker
dusky lory,The dusky lory (Pseudeos fuscata) is a species of parrot in the family Psittaculidae. Alternative common names are the white-rumped lory or the dusky-orange lory.,https://upload.wikimedia.org/wikipedia/commons/a/ac/Dusky_Lory_%28Pseudeos_fuscata%29_-on_branch_at_Buffalo_Zoo.jpg,https://en.wikipedia.org/wiki/Dusky_lory
dusky robin,"The American robin (Turdus migratorius) is a migratory bird of the true thrush genus and Turdidae, the wider thrush family. It is named after the European robin because of its reddish-orange breast, though the two species are not closely related, with the European robin belonging to the Old World flycatcher family.",https://upload.wikimedia.org/wikipedia/commons/8/87/American_Robin_%28Female%29_%288234762055%29.jpg,https://en.wikipedia.org/wiki/American_robin
eared pita,Rhoticity in English is the pronunciation of the historical rhotic consonant /r/ by English speakers. The presence or absence of rhoticity is one of the most prominent distinctions by which varieties of English can be classified.,NO IMG,https://en.wikipedia.org/wiki/Rhoticity_in_English
eastern bluebird,"The eastern bluebird (Sialia sialis) is a small North American migratory thrush found in open woodlands, farmlands, and orchards.
The bright-blue breeding plumage of the male, easily observed on a wire or open perch, makes this species a favorite of birders.",https://upload.wikimedia.org/wikipedia/commons/1/1a/7Z1E5531.jpg,https://en.wikipedia.org/wiki/Eastern_bluebird
eastern bluebonnet,"The eastern bluebonnet (Northiella haematogaster), also known as the greater bluebonnet, is an Australian parrot, one of two species in the genus Northiella.  It was originally included in the genus Psephotus but due to distinctive physical and behavioural differences was reclassified into its own genus in 1994 by ornithologists and taxonomists Christidis and Boles.",https://upload.wikimedia.org/wikipedia/commons/e/e6/Bluebonnet-back.jpg,https://en.wikipedia.org/wiki/Eastern_bluebonnet
eastern golden weaver,"The eastern golden weaver (Ploceus subaureus) is a species of bird in the family Ploceidae.
It is found in eastern and south-eastern Africa.",https://upload.wikimedia.org/wikipedia/commons/0/0d/Ploceus_capitalis_Keulemans.jpg,https://en.wikipedia.org/wiki/Eastern_golden_weaver
eastern meadowlark,"The eastern meadowlark (Sturnella magna) is a medium-sized blackbird (family: Icteridae), very similar in appearance to sister species western meadowlark. It occurs from eastern North America to northern South America, where it is also most widespread in the east.",https://upload.wikimedia.org/wikipedia/commons/a/a3/Eastern_Meadowlark_RWD3.jpg,https://en.wikipedia.org/wiki/Eastern_meadowlark
eastern rosella,"The eastern rosella (Platycercus eximius) is a rosella native to southeastern Australia and Tasmania.
It has been introduced to New Zealand where feral populations are found in the North Island (notably in the northern half of the island, Taranaki, Waikato and in the Hutt Valley) and in the hills around Dunedin in the South Island.",https://upload.wikimedia.org/wikipedia/commons/6/6f/Eastern_Rosella_chicks444.jpg,https://en.wikipedia.org/wiki/Eastern_rosella
eastern towee,"The eastern towhee (Pipilo erythrophthalmus) is a large New World sparrow. The taxonomy of the towhees has been under debate in recent decades, and formerly this bird and the spotted towhee were considered a single species, the rufous-sided towhee.",https://upload.wikimedia.org/wikipedia/commons/7/79/Eastern_Towhee-27527.jpg,https://en.wikipedia.org/wiki/Eastern_towhee
eastern wip poor will,"Anne Jacqueline Hathaway (born November 12, 1982) is an American actress. The recipient of various accolades, including an Academy Award, a Golden Globe Award, and a Primetime Emmy Award, she was among the world's highest-paid actresses in 2015.",NO IMG,https://en.wikipedia.org/wiki/Anne_Hathaway
ecuadorian hillstar,The Ecuadorian hillstar or Chimborazo hillstar (Oreotrochilus chimborazo) is a species of hummingbird. It is native to the Andes of Ecuador and extreme southern Colombia.,https://upload.wikimedia.org/wikipedia/commons/f/fc/Ecuadorian_Hillstar.jpg,https://en.wikipedia.org/wiki/Ecuadorian_hillstar
egyptian goose,"Ancient Egyptian deities are the gods and goddesses worshipped in ancient Egypt. The beliefs and rituals surrounding these gods formed the core of ancient Egyptian religion, which emerged sometime in prehistory.",https://upload.wikimedia.org/wikipedia/commons/3/38/Amun-Ra_kamutef_2.jpg,https://en.wikipedia.org/wiki/Ancient_Egyptian_deities
elegant trogon,"The elegant trogon (Trogon elegans), also known as the coppery-tailed trogon, is a near passerine bird in the trogon family.


== Taxonomy ==
T. elegans has five recognized subspecies, including the nominate subspecies:
T. e.",https://upload.wikimedia.org/wikipedia/commons/4/46/Elegant_Trogon.jpg,https://en.wikipedia.org/wiki/Elegant_trogon
elliots  pheasant,"Elliot's pheasant (Syrmaticus ellioti), is a large pheasant native to south-eastern China.


== Description ==
Males are up to 80 cm (31 in) long; they are brown and white with a black throat, chestnut-brown upper parts, white belly, nape and wing bars, red bare facial skin and long rusty-barred whitish tail.",https://upload.wikimedia.org/wikipedia/commons/4/46/Bjchwzh.jpg,https://en.wikipedia.org/wiki/Elliot%27s_pheasant
emerald tanager,"The emerald tanager (Tangara florida) is a species of bird in the tanager family Thraupidae. It is found in Colombia, Costa Rica, Ecuador, and Panama.",https://upload.wikimedia.org/wikipedia/commons/2/22/Emerald_Tanager_-_San_Luis_-_Costa_Rica_MG_1694_%2826584929732%29.jpg,https://en.wikipedia.org/wiki/Emerald_tanager
emperor penguin,"The emperor penguin (Aptenodytes forsteri) is the tallest and heaviest of all living penguin species and is endemic to Antarctica. The male and female are similar in plumage and size, reaching 100 cm (39 in) in length and weighing from 22 to 45 kg (49 to 99 lb).",https://upload.wikimedia.org/wikipedia/commons/c/c5/2007_Snow-Hill-Island_Luyten-De-Hauwere-Emperor-Penguin-03.jpg,https://en.wikipedia.org/wiki/Emperor_penguin
emu,The emu () (Dromaius novaehollandiae) is the second-tallest living bird after its ratite relative the ostrich. It is endemic to Australia where it is the largest native bird and the only extant member of the genus Dromaius.,https://upload.wikimedia.org/wikipedia/commons/8/87/Australianstamp_1505.jpg,https://en.wikipedia.org/wiki/Emu
enggano myna,"The common hill myna (Gracula religiosa), sometimes spelled ""mynah"" and formerly simply known as the hill myna or myna bird, is the myna most commonly seen in aviculture, where it is often simply referred to by the latter two names. It is a member of the starling family (Sturnidae), resident in hill regions of South Asia and Southeast Asia.",NO IMG,https://en.wikipedia.org/wiki/Common_hill_myna
